gt,time_elapsed,current_time,current_task,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp,motor_position
0,4.537565946,20250904110614886,None,231.06886291503906,-1,3,0,-1,-2,-4,-4,-1,1756998374886445283,-76.0
0,4.537648916,20250904110614886,None,231.06886291503906,-2,-3,-1,0,-1,3,3,-1,1756998374886561393,-76.0
0,4.552512646,20250904110614901,None,231.5447998046875,-1,-1,-1,-1,-3,1,1,-1,1756998374901347398,-76.0
0,4.552595377,20250904110614901,None,231.5447998046875,-4,-2,-3,1,2,0,0,-2,1756998374901467561,-76.0
0,4.559963941,20250904110614909,None,230.35494995117188,3,4,1,-1,2,-1,-3,-1,1756998374908790111,-76.0
0,4.560040235,20250904110614909,None,230.35494995117188,4,0,0,-4,-1,-2,2,0,1756998374908903121,-76.0
0,4.575154304,20250904110614924,None,231.5447998046875,-2,-4,0,-1,-2,0,2,-2,1756998374923885822,-77.0
0,4.575330972,20250904110614924,None,231.5447998046875,-1,3,2,0,-1,-1,-5,-4,1756998374924007654,-77.0
0,4.582543135,20250904110614931,None,230.1169891357422,0,-7,-1,-1,-1,2,10,1,1756998374931404829,-76.0
0,4.582647323,20250904110614931,None,230.1169891357422,-1,-2,-1,-1,-1,-1,-1,0,1756998374931524515,-76.0
0,4.590059757,20250904110614939,None,231.78277587890625,-1,2,0,0,0,-3,-3,-1,1756998374938899278,-77.0
0,4.590149641,20250904110614939,None,231.78277587890625,-2,4,-3,1,0,-4,-4,-3,1756998374939019441,-77.0
0,4.59760046,20250904110614946,None,230.59292602539062,-2,-6,0,-3,-3,-1,-1,-1,1756998374946419477,-76.0
0,4.597731829,20250904110614946,None,230.59292602539062,-1,-10,-2,-2,2,2,0,0,1756998374946546316,-76.0
0,4.612590313,20250904110614961,None,231.5447998046875,-1,8,-2,-2,1,1,0,-1,1756998374961379528,-77.0
0,4.6127233499999996,20250904110614961,None,231.5447998046875,-1,-11,-4,-1,-3,5,-2,0,1756998374961500883,-77.0
0,4.620084047,20250904110614969,None,230.59292602539062,-2,-2,-4,-1,-1,-1,-1,-2,1756998374968876600,-76.0
0,4.62022686,20250904110614969,None,230.59292602539062,3,5,-2,-1,0,0,2,-2,1756998374968994617,-76.0
0,4.635139227,20250904110614984,None,231.3068389892578,0,2,-2,-2,-1,0,-1,-2,1756998374983901023,-76.0
0,4.635318041,20250904110614984,None,231.3068389892578,-1,0,-1,-2,1,2,1,-1,1756998374984032869,-76.0
0,4.642595053,20250904110614991,None,231.3068389892578,-2,-1,-1,1,-1,-1,2,1,1756998374991437673,-76.0
0,4.642738819,20250904110614991,None,231.3068389892578,0,-2,-3,-3,-1,3,-2,-3,1756998374991564273,-76.0
0,4.650010586,20250904110614999,None,230.59292602539062,-1,-1,1,2,-1,-1,-4,-1,1756998374998854398,-76.0
0,4.650101662,20250904110614999,None,230.59292602539062,-1,0,-3,2,0,-1,-5,-3,1756998374998955249,-76.0
0,4.657623529,20250904110615006,None,231.5447998046875,-4,3,0,-5,-1,1,6,2,1756998375006447076,-77.0
0,4.657739639,20250904110615006,None,231.5447998046875,0,-7,-1,-1,-2,-2,-2,-1,1756998375006577491,-77.0
0,4.672662735,20250904110615021,None,231.78277587890625,-3,1,-1,-2,-2,1,-1,-2,1756998375021437883,-77.0
0,4.672793627,20250904110615021,None,231.78277587890625,0,-3,1,-4,-1,-3,0,-4,1756998375021597623,-77.0
0,4.680017471,20250904110615029,None,231.78277587890625,-1,2,-1,-1,-1,-3,-3,1,1756998375028857946,-76.0
0,4.680125475,20250904110615029,None,231.78277587890625,-2,1,-1,-1,0,-2,-4,-2,1756998375028975248,-76.0
0,4.6951215269999995,20250904110615044,None,231.78277587890625,-2,-11,-3,-6,-2,-3,-1,-4,1756998375043897390,-77.0
0,4.6952881810000004,20250904110615044,None,231.78277587890625,-1,2,1,-2,0,-1,0,0,1756998375044016361,-77.0
0,4.702708483,20250904110615051,None,230.83090209960938,0,3,1,-1,-1,-3,-3,1,1756998375051486968,-76.0
0,4.702827215,20250904110615051,None,230.83090209960938,1,1,0,-1,0,-2,-3,-1,1756998375051635980,-76.0
0,4.709960699,20250904110615059,None,231.06886291503906,0,-1,-2,-3,-5,-1,-2,1,1756998375058849096,-77.0
0,4.710049867,20250904110615059,None,231.06886291503906,1,-4,-3,-1,1,1,5,1,1756998375058959007,-77.0
0,4.725065708,20250904110615074,None,231.06886291503906,-2,-1,-3,-2,0,-3,0,-1,1756998375073869228,-76.0
0,4.725168943,20250904110615074,None,231.06886291503906,-1,-2,-1,-6,-4,1,0,-3,1756998375074030876,-76.0
0,4.733115434,20250904110615082,None,230.59292602539062,0,-1,-2,-3,-2,-5,-11,0,1756998375081877231,-76.0
0,4.733226538,20250904110615082,None,230.59292602539062,-2,3,0,-3,-1,3,11,1,1756998375082078456,-76.0
0,4.740097523,20250904110615089,None,231.78277587890625,-1,-2,-1,-1,0,-3,-2,-1,1756998375088868856,-77.0
0,4.740246773,20250904110615089,None,231.78277587890625,0,-2,-2,-2,-1,-3,2,-1,1756998375089017152,-77.0
0,4.755119324,20250904110615104,None,230.35494995117188,4,5,1,-1,0,-1,-1,0,1756998375103922367,-77.0
0,4.75523901,20250904110615104,None,230.35494995117188,-1,-7,-2,-3,-2,3,-2,0,1756998375104084730,-77.0
0,4.762643575,20250904110615111,None,231.78277587890625,-2,4,1,1,-1,-2,-5,-3,1756998375111469268,-77.0
0,4.762731552,20250904110615111,None,231.78277587890625,-2,-9,-1,0,-2,2,2,-3,1756998375111615657,-77.0
0,4.770061731,20250904110615119,None,230.35494995117188,0,-3,-1,-2,-2,0,1,2,1756998375118893623,-76.0
0,4.770177841,20250904110615119,None,230.35494995117188,1,11,-2,1,-1,0,-2,-4,1756998375119012117,-76.0
0,4.785099983,20250904110615134,None,230.59292602539062,-1,-2,0,1,-1,-3,-1,2,1756998375133891344,-76.0
0,4.785231352,20250904110615134,None,230.59292602539062,0,-8,-1,1,0,-1,0,2,1756998375134027242,-76.0
0,4.792379856,20250904110615141,None,231.06886291503906,0,0,-1,-1,1,-1,1,-1,1756998375141298532,-77.0
0,4.792444706,20250904110615141,None,231.06886291503906,2,2,1,-1,0,-1,-1,-2,1756998375141396999,-77.0
0,4.800005913,20250904110615149,None,231.06886291503906,0,-10,-2,0,-1,2,-2,0,1756998375148820400,-76.0
0,4.800095796,20250904110615149,None,231.06886291503906,0,0,-3,-3,-1,-6,-6,-3,1756998375148937225,-76.0
0,4.815047025,20250904110615164,None,230.83090209960938,1,1,-2,1,-4,2,6,-1,1756998375163868904,-76.0
0,4.815127373,20250904110615164,None,230.83090209960938,-2,1,0,0,2,5,0,-1,1756998375164006233,-76.0
0,4.822623253,20250904110615171,None,231.3068389892578,2,4,-1,0,-1,1,4,2,1756998375171447992,-77.0
0,4.822713375,20250904110615171,None,231.3068389892578,-2,0,-4,-4,-1,-2,-1,0,1756998375171591758,-77.0
0,4.830141306,20250904110615179,None,230.35494995117188,1,0,0,0,-1,1,-1,0,1756998375178942918,-76.0
0,4.83028245,20250904110615179,None,230.35494995117188,0,-9,-3,-1,-2,0,-3,0,1756998375179110765,-76.0
0,4.845240593,20250904110615194,None,231.78277587890625,3,0,-1,-2,1,-1,-3,-4,1756998375193926572,-76.0
0,4.845416546,20250904110615194,None,231.78277587890625,-1,2,-1,-5,-2,0,-1,-4,1756998375194091558,-76.0
0,4.852616787,20250904110615201,None,230.59292602539062,3,1,0,-4,-1,-1,-3,-3,1756998375201440334,-76.0
0,4.852719307,20250904110615201,None,230.59292602539062,-1,0,0,-3,0,-3,-2,-1,1756998375201578378,-76.0
0,4.859986782,20250904110615209,None,231.78277587890625,4,7,2,4,-2,4,-1,0,1756998375208854436,-77.0
0,4.860071659,20250904110615209,None,231.78277587890625,-4,-8,-2,0,1,-2,0,-1,1756998375208972692,-77.0
0,4.875104666,20250904110615224,None,231.3068389892578,-1,2,0,-2,-1,1,-4,0,1756998375223908424,-77.0
0,4.875234604,20250904110615224,None,231.3068389892578,-1,5,0,4,0,-2,-3,1,1756998375224070549,-77.0
0,4.882625103,20250904110615231,None,231.3068389892578,-3,-7,-3,-3,0,-1,2,1,1756998375231445074,-76.0
0,4.882831573,20250904110615231,None,231.06886291503906,0,-1,1,0,-1,-1,2,2,1756998375231646537,-76.0
0,4.890321731,20250904110615239,None,231.06886291503906,-1,1,0,-1,-2,-1,0,3,1756998375238986015,-76.0
0,4.8904817099999995,20250904110615239,None,231.06886291503906,0,-1,0,-1,-1,1,2,1,1756998375239156246,-76.0
0,4.9132950300000005,20250904110615262,None,230.1169891357422,-1,7,-2,-1,-3,2,-1,-1,1756998375262064456,-76.0
0,4.91342926,20250904110615262,None,230.1169891357422,-1,-6,-3,-2,-3,-3,-8,-2,1756998375262197732,-76.0
0,4.913904905,20250904110615262,None,230.1169891357422,2,4,-2,0,0,3,6,3,1756998375262784481,-76.0
0,4.913980007,20250904110615263,None,230.1169891357422,-1,-2,-3,0,-2,0,4,1,1756998375262892484,-76.0
0,4.920119524,20250904110615269,None,231.5447998046875,-1,-9,-2,-2,0,-3,-4,0,1756998375268910646,-77.0
0,4.920284986,20250904110615269,None,231.5447998046875,-2,-5,-4,-4,-2,-1,-1,-2,1756998375269056081,-77.0
0,4.935196876,20250904110615284,None,230.35494995117188,-2,1,-1,0,-2,-1,-1,0,1756998375283942937,-76.0
0,4.935377121,20250904110615284,None,230.35494995117188,-1,-2,-2,0,0,2,-7,-1,1756998375284128427,-76.0
0,4.942697525,20250904110615291,None,231.5447998046875,0,-1,-2,-1,-1,0,2,-4,1756998375291464090,-77.0
0,4.942849397,20250904110615291,None,231.5447998046875,3,11,2,-1,-2,3,-1,-1,1756998375291612625,-77.0
0,4.957726955,20250904110615306,None,231.5447998046875,-4,-8,-3,0,0,1,-1,-4,1756998375306486129,-77.0
0,4.957903385,20250904110615306,None,231.5447998046875,-1,-6,-1,2,-1,-2,-3,-2,1756998375306655645,-77.0
0,4.965019226,20250904110615314,None,231.5447998046875,0,6,-2,-3,0,-2,1,0,1756998375313887834,-77.0
0,4.965104818,20250904110615314,None,231.5447998046875,2,-3,-5,-1,-1,1,1,0,1756998375313994407,-77.0
0,4.972652912,20250904110615321,None,230.83090209960938,0,3,0,-2,0,1,-1,0,1756998375321442365,-76.0
0,4.972754955,20250904110615321,None,230.83090209960938,-1,1,-5,-1,-1,0,-2,0,1756998375321591854,-76.0
0,4.980068207,20250904110615329,None,231.06886291503906,-1,-3,0,-3,-1,-2,-4,-2,1756998375328931570,-76.0
0,4.980148077,20250904110615329,None,231.06886291503906,0,4,-1,1,1,0,-3,0,1756998375329060554,-76.0
0,4.995079756,20250904110615344,None,230.59292602539062,0,0,4,1,-3,0,5,0,1756998375343887329,-76.0
0,4.995170593,20250904110615344,None,230.59292602539062,0,-7,-1,-3,-4,-1,-3,-4,1756998375344022989,-76.0
0,5.002546787,20250904110615351,None,230.59292602539062,0,3,0,0,1,0,-4,-3,1756998375351411819,-77.0
0,5.002641916,20250904110615351,None,230.59292602539062,-3,-7,-2,0,0,2,-2,-4,1756998375351542949,-77.0
0,5.010043621,20250904110615359,None,231.78277587890625,1,-1,0,-1,-2,-3,-1,-2,1756998375358867406,-77.0
0,5.010116577,20250904110615359,None,231.78277587890625,-1,7,-1,-2,-1,-2,0,1,1756998375358936786,-77.0
0,5.025155544,20250904110615374,None,232.020751953125,-3,-3,-2,-4,0,3,1,-3,1756998375373963832,-77.0
0,5.025274277,20250904110615374,None,232.020751953125,-1,-10,-1,-1,-1,-2,0,1,1756998375374115943,-77.0
0,5.032616615,20250904110615381,None,230.35494995117188,3,2,0,-1,-3,0,-5,-3,1756998375381465911,-76.0
0,5.032720566,20250904110615381,None,230.35494995117188,-5,-2,1,-1,0,-3,2,1,1756998375381596088,-76.0
0,5.040040016,20250904110615389,None,230.35494995117188,-2,-4,1,1,1,-1,-1,-2,1756998375388898611,-77.0
0,5.040132761,20250904110615389,None,230.35494995117188,-1,-1,-1,-4,2,-3,-3,-3,1756998375389029026,-77.0
0,5.055043697,20250904110615404,None,231.06886291503906,-1,0,2,2,-2,-3,-8,-1,1756998375403888940,-76.0
0,5.055133104,20250904110615404,None,231.06886291503906,0,-6,-2,2,-1,2,10,2,1756998375404023647,-76.0
0,5.062535763,20250904110615411,None,231.06886291503906,-1,3,-2,-3,0,-1,-3,2,1756998375411404848,-77.0
0,5.062630653,20250904110615411,None,231.06886291503906,3,4,1,-2,-2,-1,-1,-4,1756998375411538600,-77.0
0,5.070023775,20250904110615419,None,231.3068389892578,2,-2,0,-3,-1,1,-1,-2,1756998375418861865,-76.0
0,5.070132971,20250904110615419,None,231.3068389892578,-1,5,-1,-1,0,-5,-4,-2,1756998375418968677,-76.0
0,5.085089445,20250904110615434,None,230.59292602539062,-5,-8,2,-1,0,-1,-1,-2,1756998375433921098,-76.0
0,5.085181713,20250904110615434,None,230.59292602539062,0,-7,-1,0,-1,1,1,0,1756998375434045791,-76.0
0,5.092517376,20250904110615441,None,231.78277587890625,0,-3,-2,1,-1,-4,-1,0,1756998375441377878,-77.0
0,5.092589617,20250904110615441,None,231.78277587890625,5,1,1,-1,1,-2,-4,-5,1756998375441492319,-77.0
0,5.100015163,20250904110615449,None,230.59292602539062,0,1,0,1,-3,-1,-1,-2,1756998375448892116,-76.0
0,5.100095749,20250904110615449,None,230.59292602539062,-2,3,1,-1,-3,0,-2,2,1756998375449014186,-76.0
0,5.115086555,20250904110615464,None,230.59292602539062,3,2,1,-1,-2,-5,-3,-2,1756998375463924884,-76.0
0,5.115178823,20250904110615464,None,230.59292602539062,-2,6,-3,1,0,-6,-6,-2,1756998375464085578,-76.0
0,5.122486353,20250904110615471,None,230.59292602539062,-2,-11,-1,-1,0,3,4,1,1756998375471376657,-76.0
0,5.122596741,20250904110615471,None,230.59292602539062,-3,2,0,-2,-2,-2,-1,-4,1756998375471495866,-76.0
0,5.129965067,20250904110615479,None,231.78277587890625,0,-5,-2,1,0,1,2,1,1756998375478848695,-77.0
0,5.130053758,20250904110615479,None,231.78277587890625,1,0,-5,-1,-1,-3,-3,0,1756998375478968620,-77.0
0,5.145133018,20250904110615494,None,231.3068389892578,-3,-5,-2,-1,0,-1,0,0,1756998375493939876,-77.0
0,5.145243883,20250904110615494,None,231.3068389892578,-1,-7,2,1,2,0,-2,1,1756998375494103670,-77.0
0,5.152683496,20250904110615501,None,231.3068389892578,2,3,2,0,1,2,-3,0,1756998375501414299,-76.0
0,5.152855158,20250904110615501,None,231.3068389892578,1,7,-1,1,-3,1,1,-1,1756998375501554965,-76.0
0,5.160059213,20250904110615509,None,231.3068389892578,-3,-6,0,2,-2,1,0,0,1756998375508877277,-76.0
0,5.160313368,20250904110615509,None,231.3068389892578,1,2,0,0,-1,3,-1,1,1756998375509003400,-76.0
0,5.175668001,20250904110615524,None,231.78277587890625,-3,-3,-3,-4,-1,0,0,-1,1756998375524434328,-77.0
0,5.175987482,20250904110615525,None,231.78277587890625,-2,-1,-2,0,-3,-1,-1,-1,1756998375524606466,-77.0
0,5.190820455,20250904110615539,None,232.020751953125,-2,0,-1,-1,1,0,0,2,1756998375539558887,-77.0
0,5.190962553,20250904110615540,None,232.020751953125,-5,-1,0,-5,-1,-3,0,-2,1756998375539738893,-77.0
0,5.192183256,20250904110615541,None,232.020751953125,0,1,0,0,-1,-3,-4,-2,1756998375540331363,-77.0
0,5.192605972,20250904110615541,None,232.020751953125,0,1,-1,0,0,-3,-7,-1,1756998375540519237,-77.0
0,5.205475092,20250904110615554,None,230.35494995117188,2,2,-1,-2,1,2,5,-1,1756998375553954601,-76.0
0,5.205701113,20250904110615554,None,230.35494995117188,-2,4,1,-4,-4,-4,-2,-1,1756998375554115056,-77.0
0,5.212572813,20250904110615561,None,231.78277587890625,-5,-11,-4,2,-2,-1,-6,-2,1756998375561364412,-77.0
0,5.212685823,20250904110615561,None,231.78277587890625,1,1,-1,0,-3,1,0,-1,1756998375561504840,-77.0
0,5.220027923,20250904110615569,None,230.83090209960938,1,0,2,-2,2,1,-1,-4,1756998375568871021,-76.0
0,5.220106363,20250904110615569,None,230.83090209960938,-4,-1,-1,-4,-2,-1,-1,-3,1756998375568993091,-76.0
0,5.2353158,20250904110615584,None,231.06886291503906,2,1,1,2,1,0,-3,1,1756998375584027051,-76.0
0,5.235491037,20250904110615584,None,231.06886291503906,-3,-5,0,2,-1,-4,0,-1,1756998375584205865,-76.0
0,5.2425177099999996,20250904110615591,None,231.3068389892578,1,13,-3,0,0,0,3,0,1756998375591352462,-76.0
0,5.242619037,20250904110615591,None,231.3068389892578,-2,-11,-1,-4,1,-4,0,0,1756998375591481685,-76.0
0,5.249981165,20250904110615599,None,230.83090209960938,-2,-6,2,1,-1,2,-1,-3,1756998375598816394,-76.0
0,5.250072479,20250904110615599,None,230.83090209960938,2,-15,-3,-3,-3,-6,-11,-6,1756998375598935842,-76.0
0,5.265144825,20250904110615614,None,230.1169891357422,-2,-3,-4,-2,0,3,6,-3,1756998375613929033,-76.0
0,5.265269756,20250904110615614,None,230.1169891357422,-1,3,0,-3,-2,1,0,-2,1756998375614079952,-76.0
0,5.272641897,20250904110615621,None,231.5447998046875,-1,3,1,0,-4,0,1,2,1756998375621452808,-77.0
0,5.272776365,20250904110615621,None,231.5447998046875,3,1,-1,-1,-2,-3,-2,-2,1756998375621654510,-77.0
0,5.280076027,20250904110615629,None,231.5447998046875,2,3,0,0,1,-1,2,-1,1756998375628881931,-76.0
0,5.2802217,20250904110615629,None,231.5447998046875,-4,4,1,-1,-3,-1,-1,-3,1756998375629022836,-76.0
0,5.295024156,20250904110615644,None,231.5447998046875,-2,5,1,-3,-3,-4,-1,0,1756998375643840551,-77.0
0,5.295134067,20250904110615644,None,231.5447998046875,-2,-11,-2,-2,-3,-1,-1,1,1756998375643975019,-77.0
0,5.302578926,20250904110615651,None,230.59292602539062,4,5,1,1,0,1,3,-3,1756998375651392221,-76.0
0,5.302687883,20250904110615651,None,230.59292602539062,-1,-6,-2,0,-1,-3,-1,-3,1756998375651530981,-76.0
0,5.31768322,20250904110615666,None,231.06886291503906,0,-1,0,4,1,-1,-1,3,1756998375666483163,-76.0
0,5.317789078,20250904110615666,None,231.06886291503906,-1,-3,-2,0,2,-1,-1,-2,1756998375666624307,-76.0
0,5.32497406,20250904110615674,None,231.06886291503906,1,3,-3,1,0,-2,0,0,1756998375673815965,-76.0
0,5.325031757,20250904110615674,None,231.06886291503906,-2,0,0,-1,0,1,-2,-1,1756998375673952102,-76.0
0,5.332781315,20250904110615681,None,231.06886291503906,-6,-5,1,-1,-3,-2,-9,-3,1756998375681598901,-76.0
0,5.332879782,20250904110615681,None,231.06886291503906,-1,6,-1,-1,0,3,2,0,1756998375681746244,-76.0
0,5.340039015,20250904110615689,None,231.5447998046875,0,-4,-2,1,-1,1,5,3,1756998375688883781,-77.0
0,5.340137482,20250904110615689,None,231.5447998046875,-1,-5,2,0,2,2,-5,0,1756998375689010620,-77.0
0,5.355053663,20250904110615704,None,231.78277587890625,0,3,0,3,-1,1,-3,0,1756998375703863143,-77.0
0,5.35515809,20250904110615704,None,231.78277587890625,-1,0,-2,-1,-3,-1,-4,-2,1756998375704032421,-77.0
0,5.362667084,20250904110615711,None,230.59292602539062,-2,-5,2,1,-3,-1,-4,-3,1756998375711494445,-76.0
0,5.36279583,20250904110615711,None,230.59292602539062,-2,5,-2,-1,-2,0,0,-1,1756998375711645364,-76.0
0,5.377584219,20250904110615726,None,231.5447998046875,0,-5,-1,1,-3,-1,-1,1,1756998375726416587,-77.0
0,5.377688408,20250904110615726,None,231.5447998046875,2,-3,-4,-2,-2,-2,0,-1,1756998375726547241,-77.0
0,5.385001182,20250904110615734,None,230.35494995117188,-3,2,0,2,-1,-2,-1,2,1756998375733851432,-76.0
0,5.385089159,20250904110615734,None,230.35494995117188,-3,-2,-2,-4,-2,-3,0,-3,1756998375733972311,-76.0
0,5.392707586,20250904110615741,None,231.5447998046875,1,8,1,0,0,1,0,2,1756998375741410732,-77.0
0,5.392917156,20250904110615741,None,231.5447998046875,2,-5,-2,1,1,-3,-2,-1,1756998375741544008,-77.0
0,5.400183439,20250904110615749,None,230.83090209960938,-1,0,-1,-1,0,-3,-3,-1,1756998375748931884,-76.0
0,5.400372505,20250904110615749,None,230.83090209960938,1,3,-2,-5,-3,1,9,1,1756998375749082803,-76.0
0,5.423291206,20250904110615772,None,231.5447998046875,-1,4,1,-2,-2,-2,-1,-1,1756998375772046566,-76.0
0,5.423453092,20250904110615772,None,231.5447998046875,-6,-13,-3,-5,-1,-2,-2,-1,1756998375772196054,-76.0
0,5.423897266,20250904110615772,None,231.5447998046875,0,-2,-6,-3,-1,-1,-1,-1,1756998375772772073,-76.0
0,5.42398119,20250904110615773,None,231.5447998046875,2,2,0,-2,0,0,-3,-1,1756998375772881269,-76.0
0,5.437754631,20250904110615786,None,231.78277587890625,-4,-3,0,2,-1,-3,-2,-1,1756998375786490201,-77.0
0,5.437905788,20250904110615786,None,231.78277587890625,-1,5,1,-2,0,-2,2,-2,1756998375786630153,-77.0
0,5.445181846,20250904110615794,None,231.78277587890625,1,3,-3,2,-2,-2,-2,-3,1756998375793902158,-76.0
0,5.445369959,20250904110615794,None,231.78277587890625,-2,0,-1,0,-3,0,1,0,1756998375794056653,-76.0
0,5.452695846,20250904110615801,None,230.1169891357422,1,-1,0,1,0,-1,-2,-1,1756998375801430463,-76.0
0,5.452845335,20250904110615801,None,230.1169891357422,-2,-2,1,-1,0,1,-1,0,1756998375801576852,-76.0
0,5.4601881500000005,20250904110615809,None,231.78277587890625,2,1,1,-1,-1,4,2,-1,1756998375808914661,-77.0
0,5.460371494,20250904110615809,None,231.78277587890625,-3,12,1,1,-3,-1,-2,1,1756998375809069871,-77.0
0,5.475299597,20250904110615824,None,231.5447998046875,-6,-19,-2,-1,-3,-2,-6,-1,1756998375823992729,-77.0
0,5.475463629,20250904110615824,None,231.5447998046875,-1,-1,0,-2,-1,3,3,2,1756998375824150323,-77.0
0,5.483063698,20250904110615832,None,231.5447998046875,2,-3,0,2,1,-1,-1,-2,1756998375831770658,-76.0
0,5.483357906,20250904110615832,None,231.06886291503906,1,-1,2,0,-1,-2,-1,-1,1756998375831975221,-76.0
0,5.49759531,20250904110615846,None,230.83090209960938,-1,0,0,-2,2,0,-4,-2,1756998375846375465,-76.0
0,5.497732401,20250904110615846,None,230.83090209960938,2,8,-2,1,2,-3,-3,1,1756998375846511363,-76.0
0,5.505143165,20250904110615854,None,231.3068389892578,-3,0,-2,0,0,-1,-2,-4,1756998375853907823,-76.0
0,5.505297422,20250904110615854,None,231.3068389892578,0,-3,0,-2,-1,1,1,2,1756998375854061603,-76.0
0,5.512670755,20250904110615861,None,230.59292602539062,2,1,1,-3,-1,0,1,-2,1756998375861438512,-76.0
0,5.512794256,20250904110615861,None,230.59292602539062,-4,-1,-2,-1,-1,-1,-4,0,1756998375861594915,-76.0
0,5.520001411,20250904110615869,None,232.020751953125,-2,-3,-2,-3,0,1,0,-1,1756998375868833541,-77.0
0,5.520086765,20250904110615869,None,232.020751953125,-2,-4,-5,-1,-1,-2,-3,-2,1756998375868954420,-77.0
0,5.535250902,20250904110615884,None,230.59292602539062,-1,-2,-2,1,-1,-3,-2,0,1756998375883980035,-76.0
0,5.535397529,20250904110615884,None,230.59292602539062,-1,-1,-2,-2,-1,-6,-11,-3,1756998375884119987,-76.0
0,5.542619943,20250904110615891,None,231.78277587890625,1,0,-1,0,-1,4,11,1,1756998375891440391,-77.0
0,5.542789459,20250904110615891,None,231.78277587890625,1,1,-1,1,-3,1,-1,-2,1756998375891567468,-77.0
